"","loggerID","dateTime","DO_mgL","T_degC","P_mb","DO.sat","PAR","modelTime"
"3107","688268",2021-08-27 14:50:00,8.17,16.113,847,8.20131329229661,1,38.8333333333333
"3108","736634",2021-08-27 14:51:00,8.312,16.072,847,8.20852043251769,1,38.85
"3109","415148",2021-08-27 14:52:00,7.958,16.206,847,8.18500639935213,1,38.8666666666667
"3110","488982",2021-08-27 14:54:00,8.185,16.274,847,8.17311897709768,1,38.9
"3111","511686",2021-08-27 14:54:00,8.277,16.134,847,8.1976261204663,1,38.9
"3112","701237",2021-08-27 14:54:00,8.163,16.052,847,8.21204013665217,1,38.9
"3113","432269",2021-08-27 14:55:00,8.17,16.047,847,8.21292047567421,1,38.9166666666667
"3114","497232",2021-08-27 14:56:00,8.06,16.166,847,8.19201315196785,1,38.9333333333333
"3115","567371",2021-08-27 14:56:00,8.142,16.162,847,8.19271440492724,1,38.9333333333333
"3116","728987",2021-08-27 14:56:00,8.112,16.144,847,8.19587134451676,1,38.9333333333333
"3117","493593",2021-08-27 14:57:00,8.121,16.161,847,8.19288973459225,1,38.95
"3118","648356",2021-08-27 14:57:00,8.135,16.288,847,8.17067531895344,1,38.95
"3119","702726",2021-08-27 14:57:00,8.075,16.159,847,8.193240413635,1,38.95
"3120","739125",2021-08-27 14:58:00,8.032,16.127,847,8.19885485514207,1,38.9666666666667
"3121","467606",2021-08-27 15:00:00,8.134,16.158,847,8.19341576301342,1,39
"3122","688268",2021-08-27 15:00:00,8.169,16.13,847,8.19832821507668,1,39
"3123","736634",2021-08-27 15:01:00,8.324,16.072,847,8.20852043251769,1,39.0166666666667
"3124","415148",2021-08-27 15:02:00,7.95,16.223,847,8.18203170661852,1,39.0333333333333
"3125","488982",2021-08-27 15:04:00,8.181,16.308,847,8.16718659729626,1,39.0666666666667
"3126","511686",2021-08-27 15:04:00,8.28,16.151,847,8.19464339269396,1,39.0666666666667
"3127","701237",2021-08-27 15:04:00,8.174,16.043,847,8.21362486589466,1,39.0666666666667
"3128","432269",2021-08-27 15:05:00,8.155,16.082,847,8.20676157099787,1,39.0833333333333
"3129","497232",2021-08-27 15:06:00,8.048,16.183,847,8.18903399918335,1,39.1
"3130","567371",2021-08-27 15:06:00,8.147,16.162,847,8.19271440492724,1,39.1
"3131","728987",2021-08-27 15:06:00,8.119,16.144,847,8.19587134451676,1,39.1
"3132","493593",2021-08-27 15:07:00,8.113,16.187,847,8.18833329776703,1,39.1166666666667
"3133","648356",2021-08-27 15:07:00,8.135,16.279,847,8.17224609515375,1,39.1166666666667
"3134","702726",2021-08-27 15:07:00,8.082,16.159,847,8.193240413635,1,39.1166666666667
"3135","739125",2021-08-27 15:08:00,8.037,16.136,847,8.19727511264478,1,39.1333333333333
"3136","467606",2021-08-27 15:10:00,8.137,16.158,847,8.19341576301342,1,39.1666666666667
"3137","688268",2021-08-27 15:10:00,8.167,16.104,847,8.20289439796233,1,39.1666666666667
"3138","736634",2021-08-27 15:11:00,8.325,16.029,847,8.21609106503125,1,39.1833333333333
"3139","415148",2021-08-27 15:12:00,7.964,16.197,847,8.18658200348548,1,39.2
"3140","488982",2021-08-27 15:14:00,8.184,16.291,847,8.17015184436463,1,39.2333333333333
"3141","511686",2021-08-27 15:14:00,8.293,16.143,847,8.19604679251016,1,39.2333333333333
"3142","701237",2021-08-27 15:14:00,8.166,16.052,847,8.21204013665217,1,39.2333333333333
"3143","432269",2021-08-27 15:15:00,8.176,16.082,847,8.20676157099787,1,39.25
"3144","497232",2021-08-27 15:16:00,8.036,16.2,847,8.18605674309836,1,39.2666666666667
"3145","567371",2021-08-27 15:16:00,8.13,16.187,847,8.18833329776703,1,39.2666666666667
"3146","728987",2021-08-27 15:16:00,8.105,16.153,847,8.19429260849033,1,39.2666666666667
"3147","493593",2021-08-27 15:17:00,8.11,16.187,847,8.18833329776703,1,39.2833333333333
"3148","648356",2021-08-27 15:17:00,8.135,16.288,847,8.17067531895344,1,39.2833333333333
"3149","702726",2021-08-27 15:17:00,8.082,16.159,847,8.193240413635,1,39.2833333333333
"3150","739125",2021-08-27 15:18:00,8.034,16.136,847,8.19727511264478,1,39.3
"3151","467606",2021-08-27 15:20:00,8.14,16.149,847,8.19499420319492,1,39.3333333333333
"3152","688268",2021-08-27 15:20:00,8.159,16.096,847,8.20430027340414,1,39.3333333333333
"3153","736634",2021-08-27 15:21:00,8.314,16.072,847,8.20852043251769,1,39.35
"3154","415148",2021-08-27 15:22:00,7.947,16.197,847,8.18658200348548,1,39.3666666666667
"3155","488982",2021-08-27 15:24:00,8.18,16.283,848,8.18141096211878,1,39.4
"3156","511686",2021-08-27 15:24:00,8.286,16.117,848,8.21050655352785,1,39.4
"3157","701237",2021-08-27 15:24:00,8.161,16.018,848,8.2279451442172,1,39.4
"3158","432269",2021-08-27 15:25:00,8.172,16.09,848,8.21525610829399,1,39.4166666666667
"3159","497232",2021-08-27 15:26:00,8.049,16.175,848,8.20032005285676,1,39.4333333333333
"3160","567371",2021-08-27 15:26:00,8.144,16.145,848,8.20558616707169,1,39.4333333333333
"3161","728987",2021-08-27 15:26:00,8.102,16.144,848,8.20576180622055,1,39.4333333333333
"3162","493593",2021-08-27 15:27:00,8.111,16.187,848,8.1982152643456,1,39.45
"3163","648356",2021-08-27 15:27:00,8.143,16.271,848,8.18350819948262,1,39.45
"3164","702726",2021-08-27 15:27:00,8.072,16.15,848,8.20470807008959,1,39.45
"3165","739125",2021-08-27 15:28:00,8.027,16.161,848,8.20277683595666,1,39.4666666666667
"3166","467606",2021-08-27 15:30:00,8.126,16.158,848,8.20330345720763,1,39.5
"3167","688268",2021-08-27 15:30:00,8.149,16.113,848,8.21120988775028,1,39.5
"3168","736634",2021-08-27 15:31:00,8.32,16.072,848,8.21842515241439,1,39.5166666666667
"3169","415148",2021-08-27 15:32:00,7.94,16.206,848,8.19488461706844,1,39.5333333333333
"3170","488982",2021-08-27 15:34:00,8.168,16.283,848,8.18141096211878,1,39.5666666666667
"3171","511686",2021-08-27 15:34:00,8.286,16.151,848,8.20453247044312,1,39.5666666666667
"3172","701237",2021-08-27 15:34:00,8.163,16.026,848,8.2265335565085,1,39.5666666666667
"3173","432269",2021-08-27 15:35:00,8.17,16.056,848,8.22124387855312,1,39.5833333333333
"3174","497232",2021-08-27 15:36:00,8.035,16.192,848,8.19733854837997,1,39.6
"3175","567371",2021-08-27 15:36:00,8.13,16.17,848,8.20119732742775,1,39.6
"3176","728987",2021-08-27 15:36:00,8.092,16.127,848,8.20874867954338,1,39.6
"3177","493593",2021-08-27 15:37:00,8.119,16.178,848,8.1997937670045,1,39.6166666666667
"3178","648356",2021-08-27 15:37:00,8.133,16.253,848,8.18665582150651,1,39.6166666666667
"3179","702726",2021-08-27 15:37:00,8.061,16.159,848,8.20312791021112,1,39.6166666666667
"3180","739125",2021-08-27 15:38:00,8.032,16.136,848,8.20716715650059,1,39.6333333333333
"3181","467606",2021-08-27 15:40:00,8.125,16.149,848,8.2048836763189,1,39.6666666666667
"3182","688268",2021-08-27 15:40:00,8.141,16.087,848,8.21578413366286,1,39.6666666666667
"3183","736634",2021-08-27 15:41:00,8.327,16.063,848,8.2200104775382,1,39.6833333333333
"3184","415148",2021-08-27 15:42:00,7.929,16.197,848,8.19646199661242,1,39.7
"3185","488982",2021-08-27 15:44:00,8.171,16.325,848,8.17407803884539,1,39.7333333333333
"3186","511686",2021-08-27 15:44:00,8.301,16.143,848,8.20593745195439,1,39.7333333333333
"3187","701237",2021-08-27 15:44:00,8.16,16.035,848,8.22494602730046,1,39.7333333333333
"3188","432269",2021-08-27 15:45:00,8.161,16.09,848,8.21525610829399,1,39.75
"3189","497232",2021-08-27 15:46:00,8.032,16.192,848,8.19733854837997,1,39.7666666666667
"3190","567371",2021-08-27 15:46:00,8.131,16.179,848,8.19961835153335,1,39.7666666666667
"3191","728987",2021-08-27 15:46:00,8.089,16.144,848,8.20576180622055,1,39.7666666666667
"3192","493593",2021-08-27 15:47:00,8.128,16.161,848,8.20277683595666,1,39.7833333333333
"3193","648356",2021-08-27 15:47:00,8.129,16.279,848,8.18210993663849,1,39.7833333333333
"3194","702726",2021-08-27 15:47:00,8.06,16.167,848,8.20172377107631,1,39.7833333333333
"3195","739125",2021-08-27 15:48:00,8.033,16.144,848,8.20576180622055,1,39.8
"3196","467606",2021-08-27 15:50:00,8.122,16.149,848,8.2048836763189,1,39.8333333333333
"3197","688268",2021-08-27 15:50:00,8.12,16.087,848,8.21578413366286,1,39.8333333333333
"3198","736634",2021-08-27 15:51:00,8.316,16.063,848,8.2200104775382,1,39.85
"3199","415148",2021-08-27 15:52:00,7.912,16.214,848,8.19348294820737,1,39.8666666666667
"3200","488982",2021-08-27 15:54:00,8.18,16.283,848,8.18141096211878,1,39.9
"3201","511686",2021-08-27 15:54:00,8.289,16.126,848,8.20892443727632,1,39.9
"3202","701237",2021-08-27 15:54:00,8.159,16.035,848,8.22494602730046,1,39.9
"3203","432269",2021-08-27 15:55:00,8.172,16.082,848,8.2166643080549,1,39.9166666666667
"3204","497232",2021-08-27 15:56:00,8.036,16.192,848,8.19733854837997,1,39.9333333333333
"3205","567371",2021-08-27 15:56:00,8.125,16.153,848,8.2041812908973,1,39.9333333333333
"3206","728987",2021-08-27 15:56:00,8.076,16.153,848,8.2041812908973,1,39.9333333333333
"3207","493593",2021-08-27 15:57:00,8.115,16.204,848,8.19523509990618,1,39.95
"3208","648356",2021-08-27 15:57:00,8.132,16.279,848,8.18210993663849,1,39.95
"3209","702726",2021-08-27 15:57:00,8.056,16.159,848,8.20312791021112,1,39.95
"3210","739125",2021-08-27 15:58:00,8.032,16.144,848,8.20576180622055,1,39.9666666666667
"3211","467606",2021-08-27 16:00:00,8.118,16.175,848,8.20032005285676,1,40
"3212","688268",2021-08-27 16:00:00,8.126,16.079,848,8.21719249197219,1,40
"3213","736634",2021-08-27 16:01:00,8.331,16.072,848,8.21842515241439,1,40.0166666666667
"3214","415148",2021-08-27 16:02:00,7.903,16.223,848,8.19190657257893,1,40.0333333333333
"3215","488982",2021-08-27 16:04:00,8.165,16.317,848,8.17547389849365,1,40.0666666666667
"3216","511686",2021-08-27 16:04:00,8.293,16.126,848,8.20892443727632,1,40.0666666666667
"3217","701237",2021-08-27 16:04:00,8.151,16.043,848,8.22353534065864,1,40.0666666666667
"3218","432269",2021-08-27 16:05:00,8.169,16.082,848,8.2166643080549,1,40.0833333333333
"3219","497232",2021-08-27 16:06:00,8.025,16.209,848,8.19435894203311,1,40.1
"3220","567371",2021-08-27 16:06:00,8.113,16.179,848,8.19961835153335,1,40.1
"3221","728987",2021-08-27 16:06:00,8.078,16.144,848,8.20576180622055,1,40.1
"3222","493593",2021-08-27 16:07:00,8.117,16.204,848,8.19523509990618,1,40.1166666666667
"3223","648356",2021-08-27 16:07:00,8.13,16.271,848,8.18350819948262,1,40.1166666666667
"3224","702726",2021-08-27 16:07:00,8.046,16.142,848,8.20611310427357,1,40.1166666666667
"3225","739125",2021-08-27 16:08:00,8.031,16.161,848,8.20277683595666,1,40.1333333333333
"3226","467606",2021-08-27 16:10:00,8.114,16.175,848,8.20032005285676,1,40.1666666666667
"3227","688268",2021-08-27 16:10:00,8.106,16.079,848,8.21719249197219,1,40.1666666666667
"3228","736634",2021-08-27 16:11:00,8.325,16.046,848,8.22300644242458,1,40.1833333333333
"3229","415148",2021-08-27 16:12:00,7.905,16.206,848,8.19488461706844,1,40.2
"3230","488982",2021-08-27 16:14:00,8.178,16.274,848,8.18298380187614,1,40.2333333333333
"3231","511686",2021-08-27 16:14:00,8.297,16.109,848,8.211913327509,1,40.2333333333333
"3232","701237",2021-08-27 16:14:00,8.15,16.009,848,8.22953368759128,1,40.2333333333333
"3233","432269",2021-08-27 16:15:00,8.179,16.03,848,8.22582792171609,1,40.25
"3234","497232",2021-08-27 16:16:00,8.022,16.2,848,8.19593614434852,1,40.2666666666667
"3235","567371",2021-08-27 16:16:00,8.118,16.17,848,8.20119732742775,1,40.2666666666667
"3236","728987",2021-08-27 16:16:00,8.076,16.153,848,8.2041812908973,1,40.2666666666667
"3237","493593",2021-08-27 16:17:00,8.12,16.195,848,8.19681259761851,1,40.2833333333333
"3238","648356",2021-08-27 16:17:00,8.125,16.262,848,8.18508174549767,1,40.2833333333333
"3239","702726",2021-08-27 16:17:00,8.052,16.116,848,8.21068237719068,1,40.2833333333333
"3240","739125",2021-08-27 16:18:00,8.026,16.153,848,8.2041812908973,1,40.3
"3241","467606",2021-08-27 16:20:00,8.112,16.149,848,8.2048836763189,1,40.3333333333333
"3242","688268",2021-08-27 16:20:00,8.098,16.045,848,8.22318273521551,1,40.3333333333333
"3243","736634",2021-08-27 16:21:00,8.328,16.021,848,8.22741574911153,1,40.35
"3244","415148",2021-08-27 16:22:00,7.898,16.197,848,8.19646199661242,1,40.3666666666667
"3245","488982",2021-08-27 16:24:00,8.182,16.249,848,8.18735558103263,1,40.4
"3246","511686",2021-08-27 16:24:00,8.295,16.092,848,8.21490412440311,1,40.4
"3247","701237",2021-08-27 16:24:00,8.149,15.975,848,8.23553970249956,1,40.4
"3248","432269",2021-08-27 16:25:00,8.176,16.013,848,8.22882760199751,1,40.4166666666667
"3249","497232",2021-08-27 16:26:00,8.024,16.192,848,8.19733854837997,1,40.4333333333333
"3250","567371",2021-08-27 16:26:00,8.115,16.162,848,8.20260130869802,1,40.4333333333333
"3251","728987",2021-08-27 16:26:00,8.07,16.127,848,8.20874867954338,1,40.4333333333333
"3252","493593",2021-08-27 16:27:00,8.114,16.204,848,8.19523509990618,1,40.45
"3253","648356",2021-08-27 16:27:00,8.127,16.219,848,8.19260711838467,1,40.45
"3254","702726",2021-08-27 16:27:00,8.04,16.09,848,8.21525610829399,1,40.45
"3255","739125",2021-08-27 16:28:00,8.022,16.136,848,8.20716715650059,1,40.4666666666667
"3256","467606",2021-08-27 16:30:00,8.112,16.141,848,8.20628876317844,1,40.5
"3257","688268",2021-08-27 16:30:00,8.105,16.019,848,8.22776867255249,1,40.5
"3258","736634",2021-08-27 16:31:00,8.325,16.021,848,8.22741574911153,1,40.5166666666667
"3259","415148",2021-08-27 16:32:00,7.887,16.197,848,8.19646199661242,1,40.5333333333333
"3260","488982",2021-08-27 16:34:00,8.18,16.231,848,8.19050579567755,1,40.5666666666667
"3261","511686",2021-08-27 16:34:00,8.297,16.057,848,8.22106765856188,1,40.5666666666667
"3262","701237",2021-08-27 16:34:00,8.142,15.958,848,8.23854558985124,1,40.5666666666667
"3263","432269",2021-08-27 16:35:00,8.172,16.013,848,8.22882760199751,1,40.5833333333333
"3264","497232",2021-08-27 16:36:00,8.019,16.175,848,8.20032005285676,1,40.6
"3265","567371",2021-08-27 16:36:00,8.113,16.136,848,8.20716715650059,1,40.6
"3266","728987",2021-08-27 16:36:00,8.065,16.118,848,8.21033073645962,1,40.6
"3267","493593",2021-08-27 16:37:00,8.122,16.178,848,8.1997937670045,1,40.6166666666667
"3268","648356",2021-08-27 16:37:00,8.133,16.194,848,8.19698790797166,1,40.6166666666667
"3269","702726",2021-08-27 16:37:00,8.038,16.073,848,8.21824903823642,1,40.6166666666667
"3270","739125",2021-08-27 16:38:00,8.023,16.127,848,8.20874867954338,1,40.6333333333333
"3271","467606",2021-08-27 16:40:00,8.102,16.124,848,8.2092759725167,1,40.6666666666667
"3272","688268",2021-08-27 16:40:00,8.102,15.985,848,8.23377243071086,1,40.6666666666667
"3273","736634",2021-08-27 16:41:00,8.335,15.961,848,8.23801499951082,1,40.6833333333333
"3274","415148",2021-08-27 16:42:00,7.885,16.189,848,8.19786455825274,1,40.7
"3275","488982",2021-08-27 16:44:00,8.17,16.223,848,8.19190657257893,1,40.7333333333333
"3276","511686",2021-08-27 16:44:00,8.291,16.04,848,8.22406429848185,1,40.7333333333333
"3277","701237",2021-08-27 16:44:00,8.145,15.932,848,8.24314654812549,1,40.7333333333333
"3278","432269",2021-08-27 16:45:00,8.192,15.996,848,8.231829198858,1,40.75
"3279","497232",2021-08-27 16:46:00,8.024,16.158,848,8.20330345720763,1,40.7666666666667
"3280","567371",2021-08-27 16:46:00,8.11,16.136,848,8.20716715650059,1,40.7666666666667
"3281","728987",2021-08-27 16:46:00,8.059,16.11,848,8.21173745767404,1,40.7666666666667
"3282","493593",2021-08-27 16:47:00,8.116,16.187,848,8.1982152643456,1,40.7833333333333
"3283","648356",2021-08-27 16:47:00,8.138,16.185,848,8.19856599671725,1,40.7833333333333
"3284","702726",2021-08-27 16:47:00,8.042,16.082,848,8.2166643080549,1,40.7833333333333
"3285","739125",2021-08-27 16:48:00,8.032,16.119,848,8.21015492598561,1,40.8
"3286","467606",2021-08-27 16:50:00,8.1,16.124,848,8.2092759725167,1,40.8333333333333
"3287","688268",2021-08-27 16:50:00,8.094,16.011,848,8.22918063152944,1,40.8333333333333
"3288","736634",2021-08-27 16:51:00,8.342,15.995,848,8.2320058231027,1,40.85
"3289","415148",2021-08-27 16:52:00,7.884,16.189,848,8.19786455825274,1,40.8666666666667
"3290","488982",2021-08-27 16:54:00,8.18,16.24,848,8.18893042304308,1,40.9
"3291","511686",2021-08-27 16:54:00,8.298,16.04,848,8.22406429848185,1,40.9
"3292","701237",2021-08-27 16:54:00,8.136,15.983,848,8.23412583192267,1,40.9
"3293","432269",2021-08-27 16:55:00,8.183,15.996,848,8.231829198858,1,40.9166666666667
"3294","497232",2021-08-27 16:56:00,8.025,16.158,848,8.20330345720763,1,40.9333333333333
"3295","567371",2021-08-27 16:56:00,8.103,16.145,848,8.20558616707169,1,40.9333333333333
"3296","728987",2021-08-27 16:56:00,8.058,16.136,848,8.20716715650059,1,40.9333333333333
"3297","493593",2021-08-27 16:57:00,8.116,16.17,848,8.20119732742775,1,40.95
"3298","648356",2021-08-27 16:57:00,8.118,16.211,848,8.19400852481961,1,40.95
"3299","702726",2021-08-27 16:57:00,8.038,16.082,848,8.2166643080549,1,40.95
"3300","739125",2021-08-27 16:58:00,8.025,16.127,848,8.20874867954338,1,40.9666666666667
"3301","467606",2021-08-27 17:00:00,8.093,16.132,848,8.20786998973703,1,41
"3302","688268",2021-08-27 17:00:00,8.095,16.002,848,8.23076959277222,1,41
"3303","736634",2021-08-27 17:01:00,8.328,15.995,848,8.2320058231027,1,41.0166666666667
"3304","415148",2021-08-27 17:02:00,7.882,16.172,848,8.20084639787463,1,41.0333333333333
"3305","488982",2021-08-27 17:04:00,8.179,16.206,848,8.19488461706844,1,41.0666666666667
"3306","511686",2021-08-27 17:04:00,8.29,16.04,848,8.22406429848185,1,41.0666666666667
"3307","701237",2021-08-27 17:04:00,8.144,15.941,848,8.24155339948825,1,41.0666666666667
"3308","432269",2021-08-27 17:05:00,8.185,15.979,848,8.23483271405944,1,41.0833333333333
"3309","497232",2021-08-27 17:06:00,8.018,16.158,848,8.20330345720763,1,41.1
"3310","567371",2021-08-27 17:06:00,8.103,16.128,848,8.20857292840148,1,41.1
"3311","728987",2021-08-27 17:06:00,8.056,16.11,848,8.21173745767404,1,41.1
"3312","493593",2021-08-27 17:07:00,8.117,16.161,848,8.20277683595666,1,41.1166666666667
"3313","648356",2021-08-27 17:07:00,8.132,16.185,848,8.19856599671725,1,41.1166666666667
"3314","702726",2021-08-27 17:07:00,8.039,16.056,848,8.22124387855312,1,41.1166666666667
"3315","739125",2021-08-27 17:08:00,8.024,16.11,848,8.21173745767404,1,41.1333333333333
"3316","467606",2021-08-27 17:10:00,8.094,16.132,848,8.20786998973703,1,41.1666666666667
"3317","688268",2021-08-27 17:10:00,8.104,16.002,848,8.23076959277222,1,41.1666666666667
"3318","736634",2021-08-27 17:11:00,8.337,15.995,848,8.2320058231027,1,41.1833333333333
"3319","415148",2021-08-27 17:12:00,7.888,16.172,848,8.20084639787463,1,41.2
"3320","488982",2021-08-27 17:14:00,8.173,16.231,848,8.19050579567755,1,41.2333333333333
"3321","511686",2021-08-27 17:14:00,8.297,16.049,848,8.22247760377001,1,41.2333333333333
"3322","701237",2021-08-27 17:14:00,8.143,15.966,848,8.23713081528055,1,41.2333333333333
"3323","432269",2021-08-27 17:15:00,8.18,16.013,848,8.22882760199751,1,41.25
"3324","497232",2021-08-27 17:16:00,8.022,16.166,848,8.20189926544564,1,41.2666666666667
"3325","567371",2021-08-27 17:16:00,8.102,16.153,848,8.2041812908973,1,41.2666666666667
"3326","728987",2021-08-27 17:16:00,8.057,16.127,848,8.20874867954338,1,41.2666666666667
"3327","493593",2021-08-27 17:17:00,8.11,16.187,848,8.1982152643456,1,41.2833333333333
"3328","648356",2021-08-27 17:17:00,8.121,16.211,848,8.19400852481961,1,41.2833333333333
"3329","702726",2021-08-27 17:17:00,8.031,16.09,848,8.21525610829399,1,41.2833333333333
"3330","739125",2021-08-27 17:18:00,8.014,16.127,848,8.20874867954338,1,41.3
"3331","467606",2021-08-27 17:20:00,8.1,16.124,848,8.2092759725167,1,41.3333333333333
"3332","688268",2021-08-27 17:20:00,8.096,15.994,848,8.23218245398562,1,41.3333333333333
"3333","736634",2021-08-27 17:21:00,8.34,15.987,848,8.23341905606627,1,41.35
"3334","415148",2021-08-27 17:22:00,7.875,16.18,848,8.19944294263472,1,41.3666666666667
"3335","488982",2021-08-27 17:24:00,8.19,16.223,848,8.19190657257893,1,41.4
"3336","511686",2021-08-27 17:24:00,8.301,16.049,848,8.22247760377001,1,41.4
"3337","701237",2021-08-27 17:24:00,8.142,15.941,848,8.24155339948825,1,41.4
"3338","432269",2021-08-27 17:25:00,8.189,15.979,848,8.23483271405944,1,41.4166666666667
"3339","497232",2021-08-27 17:26:00,8.015,16.158,848,8.20330345720763,1,41.4333333333333
"3340","567371",2021-08-27 17:26:00,8.101,16.128,848,8.20857292840148,1,41.4333333333333
"3341","728987",2021-08-27 17:26:00,8.044,16.11,848,8.21173745767404,1,41.4333333333333
"3342","493593",2021-08-27 17:27:00,8.115,16.161,848,8.20277683595666,1,41.45
"3343","648356",2021-08-27 17:27:00,8.117,16.194,848,8.19698790797166,1,41.45
"3344","702726",2021-08-27 17:27:00,8.031,16.048,848,8.22265387670218,1,41.45
"3345","739125",2021-08-27 17:28:00,8.023,16.101,848,8.21332052372656,1,41.4666666666667
"3346","467606",2021-08-27 17:30:00,8.085,16.132,848,8.20786998973703,1,41.5
"3347","688268",2021-08-27 17:30:00,8.097,16.019,848,8.22776867255249,1,41.5
"3348","736634",2021-08-27 17:31:00,8.351,15.978,848,8.23500945120263,1,41.5166666666667
"3349","415148",2021-08-27 17:32:00,7.871,16.189,848,8.19786455825274,1,41.5333333333333
"3350","488982",2021-08-27 17:34:00,8.176,16.24,848,8.18893042304308,1,41.5666666666667
"3351","511686",2021-08-27 17:34:00,8.308,16.057,848,8.22106765856188,1,41.5666666666667
"3352","701237",2021-08-27 17:34:00,8.144,15.966,848,8.23713081528055,1,41.5666666666667
"3353","432269",2021-08-27 17:35:00,8.19,16.022,848,8.22723929733457,1,41.5833333333333
"3354","497232",2021-08-27 17:36:00,7.996,16.209,848,8.19435894203311,1,41.6
"3355","567371",2021-08-27 17:36:00,8.104,16.136,848,8.20716715650059,1,41.6
"3356","728987",2021-08-27 17:36:00,8.049,16.127,848,8.20874867954338,1,41.6
"3357","493593",2021-08-27 17:37:00,8.107,16.187,848,8.1982152643456,1,41.6166666666667
"3358","648356",2021-08-27 17:37:00,8.125,16.211,848,8.19400852481961,1,41.6166666666667
"3359","702726",2021-08-27 17:37:00,8.029,16.073,848,8.21824903823642,1,41.6166666666667
"3360","739125",2021-08-27 17:38:00,8.013,16.144,848,8.20576180622055,1,41.6333333333333
"3361","467606",2021-08-27 17:40:00,8.089,16.132,848,8.20786998973703,1,41.6666666666667
"3362","688268",2021-08-27 17:40:00,8.084,16.011,848,8.22918063152944,1,41.6666666666667
"3363","736634",2021-08-27 17:41:00,8.341,15.995,848,8.2320058231027,1,41.6833333333333
"3364","415148",2021-08-27 17:42:00,7.857,16.197,848,8.19646199661242,1,41.7
"3365","488982",2021-08-27 17:44:00,8.177,16.231,848,8.19050579567755,1,41.7333333333333
"3366","511686",2021-08-27 17:44:00,8.291,16.04,848,8.22406429848185,1,41.7333333333333
"3367","701237",2021-08-27 17:44:00,8.135,15.941,848,8.24155339948825,1,41.7333333333333
"3368","432269",2021-08-27 17:45:00,8.188,15.988,848,8.23324237870579,1,41.75
"3369","497232",2021-08-27 17:46:00,7.962,16.217,848,8.19295743063623,1,41.7666666666667
"3370","567371",2021-08-27 17:46:00,8.093,16.145,848,8.20558616707169,1,41.7666666666667
"3371","728987",2021-08-27 17:46:00,8.045,16.118,848,8.21033073645962,1,41.7666666666667
"3372","493593",2021-08-27 17:47:00,8.121,16.161,848,8.20277683595666,1,41.7833333333333
"3373","648356",2021-08-27 17:47:00,8.115,16.211,848,8.19400852481961,1,41.7833333333333
"3374","702726",2021-08-27 17:47:00,8.022,16.065,848,8.21965813677837,1,41.7833333333333
"3375","739125",2021-08-27 17:48:00,8.022,16.11,848,8.21173745767404,1,41.8
"3376","467606",2021-08-27 17:50:00,8.089,16.141,848,8.20628876317844,1,41.8333333333333
"3377","688268",2021-08-27 17:50:00,8.092,16.011,848,8.22918063152944,1,41.8333333333333
"3378","736634",2021-08-27 17:51:00,8.354,15.978,848,8.23500945120263,1,41.85
"3379","415148",2021-08-27 17:52:00,7.869,16.155,848,8.2038301376786,1,41.8666666666667
"3380","488982",2021-08-27 17:54:00,8.168,16.257,848,8.18595616672142,1,41.9
"3381","511686",2021-08-27 17:54:00,8.289,16.066,848,8.21948197631835,1,41.9
"3382","701237",2021-08-27 17:54:00,8.136,15.975,848,8.23553970249956,1,41.9
"3383","432269",2021-08-27 17:55:00,8.189,16.013,848,8.22882760199751,1,41.9166666666667
"3384","497232",2021-08-27 17:56:00,7.949,16.217,848,8.19295743063623,1,41.9333333333333
"3385","567371",2021-08-27 17:56:00,8.094,16.128,848,8.20857292840148,1,41.9333333333333
"3386","728987",2021-08-27 17:56:00,8.051,16.118,848,8.21033073645962,1,41.9333333333333
"3387","493593",2021-08-27 17:57:00,8.113,16.17,848,8.20119732742775,1,41.95
"3388","648356",2021-08-27 17:57:00,8.111,16.228,848,8.19103103785008,1,41.95
"3389","702726",2021-08-27 17:57:00,8.03,16.099,848,8.21367238877679,1,41.95
"3390","739125",2021-08-27 17:58:00,8.01,16.144,848,8.20576180622055,1,41.9666666666667
"3391","467606",2021-08-27 18:00:00,8.087,16.115,848,8.21085820744845,1,42
"3392","688268",2021-08-27 18:00:00,8.081,16.011,848,8.22918063152944,1,42
"3393","736634",2021-08-27 18:01:00,8.33,15.995,848,8.2320058231027,1,42.0166666666667
"3394","415148",2021-08-27 18:02:00,7.856,16.189,848,8.19786455825274,1,42.0333333333333
"3395","488982",2021-08-27 18:04:00,8.169,16.24,848,8.18893042304308,1,42.0666666666667
"3396","511686",2021-08-27 18:04:00,8.294,16.057,848,8.22106765856188,1,42.0666666666667
"3397","701237",2021-08-27 18:04:00,8.125,15.975,848,8.23553970249956,1,42.0666666666667
"3398","432269",2021-08-27 18:05:00,8.179,16.013,848,8.22882760199751,1,42.0833333333333
"3399","497232",2021-08-27 18:06:00,7.929,16.209,848,8.19435894203311,1,42.1
"3400","567371",2021-08-27 18:06:00,8.082,16.153,848,8.2041812908973,1,42.1
"3401","728987",2021-08-27 18:06:00,8.046,16.118,848,8.21033073645962,1,42.1
"3402","493593",2021-08-27 18:07:00,8.116,16.153,848,8.2041812908973,1,42.1166666666667
"3403","648356",2021-08-27 18:07:00,8.118,16.202,848,8.1955856089986,1,42.1166666666667
"3404","702726",2021-08-27 18:07:00,8.018,16.082,848,8.2166643080549,1,42.1166666666667
"3405","739125",2021-08-27 18:08:00,8.017,16.119,848,8.21015492598561,1,42.1333333333333
